date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:23%20GMT	https://gxon.layoutdrop.com/demo/components/scrollspy.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/components/scrollspy.html	(from https://gxon.layoutdrop.com/demo/)
14:00:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:23%20GMT	https://gxon.layoutdrop.com/demo/components/spinners.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/components/spinners.html	(from https://gxon.layoutdrop.com/demo/)
14:00:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:23%20GMT	https://gxon.layoutdrop.com/demo/components/toasts.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/components/toasts.html	(from https://gxon.layoutdrop.com/demo/)
14:00:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:24%20GMT	https://gxon.layoutdrop.com/demo/components/tooltips.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/components/tooltips.html	(from https://gxon.layoutdrop.com/demo/)
14:00:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:24%20GMT	https://gxon.layoutdrop.com/demo/extended-ui/avatar.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/extended-ui/avatar.html	(from https://gxon.layoutdrop.com/demo/)
14:00:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:24%20GMT	https://gxon.layoutdrop.com/demo/extended-ui/card-action.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/extended-ui/card-action.html	(from https://gxon.layoutdrop.com/demo/)
14:00:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:25%20GMT	https://gxon.layoutdrop.com/demo/extended-ui/drag-and-drop.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/extended-ui/drag-and-drop.html	(from https://gxon.layoutdrop.com/demo/)
14:00:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:25%20GMT	https://gxon.layoutdrop.com/demo/extended-ui/simplebar.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/extended-ui/simplebar.html	(from https://gxon.layoutdrop.com/demo/)
14:00:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:25%20GMT	https://gxon.layoutdrop.com/demo/extended-ui/swiper.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/extended-ui/swiper.html	(from https://gxon.layoutdrop.com/demo/)
14:00:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:25%20GMT	https://gxon.layoutdrop.com/demo/extended-ui/team.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/extended-ui/team.html	(from https://gxon.layoutdrop.com/demo/)
14:00:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:25%20GMT	https://gxon.layoutdrop.com/demo/extended-ui/flags.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/extended-ui/flags.html	(from https://gxon.layoutdrop.com/demo/)
14:00:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:26%20GMT	https://gxon.layoutdrop.com/demo/icons/flaticon.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/icons/flaticon.html	(from https://gxon.layoutdrop.com/demo/)
14:00:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:26%20GMT	https://gxon.layoutdrop.com/demo/icons/lucide.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/icons/lucide.html	(from https://gxon.layoutdrop.com/demo/)
14:00:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:26%20GMT	https://gxon.layoutdrop.com/demo/icons/fontawesome.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/icons/fontawesome.html	(from https://gxon.layoutdrop.com/demo/)
14:00:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:26%20GMT	https://gxon.layoutdrop.com/demo/forms/form-elements.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/forms/form-elements.html	(from https://gxon.layoutdrop.com/demo/)
14:00:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:27%20GMT	https://gxon.layoutdrop.com/demo/forms/form-floating.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/forms/form-floating.68.delayed	(from https://gxon.layoutdrop.com/demo/)
14:00:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:27%20GMT	https://gxon.layoutdrop.com/demo/forms/form-input-group.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/forms/form-input-group.html	(from https://gxon.layoutdrop.com/demo/)
14:00:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:28%20GMT	https://gxon.layoutdrop.com/demo/forms/form-layout.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/forms/form-layout.html	(from https://gxon.layoutdrop.com/demo/)
14:00:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:28%20GMT	https://gxon.layoutdrop.com/demo/forms/form-validation.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/forms/form-validation.html	(from https://gxon.layoutdrop.com/demo/)
14:00:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:28%20GMT	https://gxon.layoutdrop.com/demo/forms/flatpickr.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/forms/flatpickr.html	(from https://gxon.layoutdrop.com/demo/)
14:00:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:28%20GMT	https://gxon.layoutdrop.com/demo/forms/tagify.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/forms/tagify.html	(from https://gxon.layoutdrop.com/demo/)
14:00:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:29%20GMT	https://gxon.layoutdrop.com/demo/table/tables-basic.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/table/tables-basic.html	(from https://gxon.layoutdrop.com/demo/)
14:00:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:29%20GMT	https://gxon.layoutdrop.com/demo/table/tables-datatable.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/table/tables-datatable.html	(from https://gxon.layoutdrop.com/demo/)
14:00:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:29%20GMT	https://gxon.layoutdrop.com/demo/chart/chartjs.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/chart/chartjs.html	(from https://gxon.layoutdrop.com/demo/)
14:00:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:29%20GMT	https://gxon.layoutdrop.com/demo/maps/jsvectormap.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/maps/jsvectormap.html	(from https://gxon.layoutdrop.com/demo/)
14:00:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:30%20GMT	https://gxon.layoutdrop.com/demo/maps/leaflet.html	C:/Gxon/gxon/gxon.layoutdrop.com/demo/maps/leaflet.html	(from https://gxon.layoutdrop.com/demo/)
14:00:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:30%20GMT	https://gxon.layoutdrop.com/demo/assets/images/media/svg/media1.svg	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/media/svg/media1.svg	(from https://gxon.layoutdrop.com/demo/)
14:00:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:30%20GMT	https://gxon.layoutdrop.com/demo/assets/images/avatar/avatar4.webp	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/avatar/avatar4.webp	(from https://gxon.layoutdrop.com/demo/)
14:00:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:30%20GMT	https://gxon.layoutdrop.com/demo/assets/images/icons/google-meet.svg	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/icons/google-meet.svg	(from https://gxon.layoutdrop.com/demo/)
14:00:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:30%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/global/global.min.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/global/global.min.js	(from https://gxon.layoutdrop.com/demo/)
14:00:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:31%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/sortable/Sortable.min.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/sortable/Sortable.min.js	(from https://gxon.layoutdrop.com/demo/)
14:00:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:31%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/chartjs/chart.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/chartjs/chart.js	(from https://gxon.layoutdrop.com/demo/)
14:00:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:31%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/flatpickr/flatpickr.min.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/flatpickr/flatpickr.min.js	(from https://gxon.layoutdrop.com/demo/)
14:00:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:31%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/apexcharts/apexcharts.min.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/apexcharts/apexcharts.min.js	(from https://gxon.layoutdrop.com/demo/)
14:00:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:32%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/datatables/datatables.min.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/datatables/datatables.min.js	(from https://gxon.layoutdrop.com/demo/)
14:00:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:32%20GMT	https://gxon.layoutdrop.com/demo/assets/js/dashboard.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/js/dashboard.js	(from https://gxon.layoutdrop.com/demo/)
14:00:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:32%20GMT	https://gxon.layoutdrop.com/demo/assets/js/todolist.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/js/todolist.js	(from https://gxon.layoutdrop.com/demo/)
14:00:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:32%20GMT	https://gxon.layoutdrop.com/demo/assets/js/appSettings.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/js/appSettings.js	(from https://gxon.layoutdrop.com/demo/)
14:00:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:33%20GMT	https://gxon.layoutdrop.com/demo/assets/js/main.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/js/main.js	(from https://gxon.layoutdrop.com/demo/)
14:00:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:34%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/flaticon/css/all/all.rounded.css	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/flaticon/css/all/all.rounded.css	(from https://gxon.layoutdrop.com/demo/assets/libs/flaticon/css/all/all.css)
14:00:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:34%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/flaticon/css/all/all.straight.css	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/flaticon/css/all/all.straight.css	(from https://gxon.layoutdrop.com/demo/assets/libs/flaticon/css/all/all.css)
14:00:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:34%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/flaticon/css/brands/all.css	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/flaticon/css/brands/all.css	(from https://gxon.layoutdrop.com/demo/assets/libs/flaticon/css/all/all.css)
14:00:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:34%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/lucide/lucide.eot?t=1734687594441	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/lucide/lucide4081.eot	(from https://gxon.layoutdrop.com/demo/assets/libs/lucide/lucide.css)
14:00:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:35%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/lucide/lucide.woff2?t=1734687594441	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/lucide/lucide4081.woff2	(from https://gxon.layoutdrop.com/demo/assets/libs/lucide/lucide.css)
14:00:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:35%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/lucide/lucide.woff?t=1734687594441	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/lucide/lucide4081.woff	(from https://gxon.layoutdrop.com/demo/assets/libs/lucide/lucide.css)
14:00:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:35%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/lucide/lucide.ttf?t=1734687594441	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/lucide/lucide4081.ttf	(from https://gxon.layoutdrop.com/demo/assets/libs/lucide/lucide.css)
14:00:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:35%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/lucide/lucide.svg?t=1734687594441	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/lucide/lucide4081.svg	(from https://gxon.layoutdrop.com/demo/assets/libs/lucide/lucide.css)
14:00:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:36%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-brands-400.woff2	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-brands-400.woff2	(from https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/css/all.min.css)
14:00:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:36%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-brands-400.ttf	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-brands-400.ttf	(from https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/css/all.min.css)
14:00:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:36%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-regular-400.woff2	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-regular-400.woff2	(from https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/css/all.min.css)
14:00:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:37%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-regular-400.ttf	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-regular-400.ttf	(from https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/css/all.min.css)
14:00:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:37%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-solid-900.woff2	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-solid-900.woff2	(from https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/css/all.min.css)
14:00:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:37%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-solid-900.ttf	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-solid-900.ttf	(from https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/css/all.min.css)
14:00:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:37%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-v4compatibility.woff2	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-v4compatibility.woff2	(from https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/css/all.min.css)
14:00:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:38%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-v4compatibility.ttf	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://gxon.layoutdrop.com/demo/assets/libs/fontawesome/css/all.min.css)
14:00:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:38%20GMT	https://gxon.layoutdrop.com/demo/assets/images/media/svg/media2.svg	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/media/svg/media2.svg	(from https://gxon.layoutdrop.com/demo/analytics.html)
14:00:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:39%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/fullcalendar/index.global.min.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/fullcalendar/index.global.min.js	(from https://gxon.layoutdrop.com/demo/calendar.html)
14:00:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:39%20GMT	https://gxon.layoutdrop.com/demo/assets/js/fullcalendar.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/js/fullcalendar.js	(from https://gxon.layoutdrop.com/demo/calendar.html)
14:00:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:39%20GMT	https://gxon.layoutdrop.com/demo/assets/js/flatpickr.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/js/flatpickr.js	(from https://gxon.layoutdrop.com/demo/profile.html)
14:00:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:40%20GMT	https://gxon.layoutdrop.com/demo/assets/js/task.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/js/task.js	(from https://gxon.layoutdrop.com/demo/task-management.html)
14:00:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:40%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/tagify/tagify.css	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/tagify/tagify.css	(from https://gxon.layoutdrop.com/demo/chat.html)
14:00:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:41%20GMT	https://gxon.layoutdrop.com/demo/assets/images/avatar/vector/avatar1.webp	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/avatar/vector/avatar1.webp	(from https://gxon.layoutdrop.com/demo/chat.html)
14:00:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:41%20GMT	https://gxon.layoutdrop.com/demo/assets/images/avatar/vector/avatar2.webp	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/avatar/vector/avatar2.webp	(from https://gxon.layoutdrop.com/demo/chat.html)
14:00:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:41%20GMT	https://gxon.layoutdrop.com/demo/assets/images/avatar/vector/avatar3.webp	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/avatar/vector/avatar3.webp	(from https://gxon.layoutdrop.com/demo/chat.html)
14:00:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:41%20GMT	https://gxon.layoutdrop.com/demo/assets/images/avatar/vector/avatar4.webp	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/avatar/vector/avatar4.webp	(from https://gxon.layoutdrop.com/demo/chat.html)
14:00:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:42%20GMT	https://gxon.layoutdrop.com/demo/assets/images/avatar/vector/avatar5.webp	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/avatar/vector/avatar5.webp	(from https://gxon.layoutdrop.com/demo/chat.html)
14:00:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:42%20GMT	https://gxon.layoutdrop.com/demo/assets/libs/tagify/tagify.js	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/libs/tagify/tagify.js	(from https://gxon.layoutdrop.com/demo/chat.html)
14:00:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:42%20GMT	https://gxon.layoutdrop.com/demo/assets/css/styles-rtl.css	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/css/styles-rtl.css	(from https://gxon.layoutdrop.com/demo/index-rtl.html)
14:00:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:45%20GMT	https://gxon.layoutdrop.com/demo/assets/images/avatar/avatar8.webp	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/avatar/avatar8.webp	(from https://gxon.layoutdrop.com/demo/employee.html)
14:00:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:45%20GMT	https://gxon.layoutdrop.com/demo/assets/images/avatar/avatar7.webp	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/avatar/avatar7.webp	(from https://gxon.layoutdrop.com/demo/employee.html)
14:00:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:45%20GMT	https://gxon.layoutdrop.com/demo/assets/images/avatar/avatar6.webp	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/avatar/avatar6.webp	(from https://gxon.layoutdrop.com/demo/employee.html)
14:00:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:47%20GMT	https://gxon.layoutdrop.com/demo/assets/images/media/figma.png	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/media/figma.png	(from https://gxon.layoutdrop.com/demo/recruitment.html)
14:00:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:47%20GMT	https://gxon.layoutdrop.com/demo/assets/images/media/python.png	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/media/python.png	(from https://gxon.layoutdrop.com/demo/recruitment.html)
14:00:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:47%20GMT	https://gxon.layoutdrop.com/demo/assets/images/media/code.png	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/media/code.png	(from https://gxon.layoutdrop.com/demo/recruitment.html)
14:00:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2025%20Mar%202026%2006:00:48%20GMT	https://gxon.layoutdrop.com/demo/assets/images/media/react.png	C:/Gxon/gxon/gxon.layoutdrop.com/demo/assets/images/media/react.png	(from https://gxon.layoutdrop.com/demo/recruitment.html)
